"","Area.Code","Area","Item.Code","Item","Element","Year","Value"
"14282",5304,"South-eastern Asia",270,"Rapeseed","Area harvested",2018,NA
"14283",5304,"South-eastern Asia",27,"Rice, paddy","Area harvested",2018,46185090
"14284",5304,"South-eastern Asia",149,"Roots and tubers nes","Area harvested",2018,230718
"14285",5304,"South-eastern Asia",836,"Rubber, natural","Area harvested",2018,9436281
"14286",5304,"South-eastern Asia",71,"Rye","Area harvested",2018,NA
"14287",5304,"South-eastern Asia",328,"Seed cotton","Area harvested",2018,224846
"14288",5304,"South-eastern Asia",289,"Sesame seed","Area harvested",2018,1618882
"14289",5304,"South-eastern Asia",789,"Sisal","Area harvested",2018,377
"14290",5304,"South-eastern Asia",83,"Sorghum","Area harvested",2018,193563
"14291",5304,"South-eastern Asia",236,"Soybeans","Area harvested",2018,1051106
"14292",5304,"South-eastern Asia",723,"Spices nes","Area harvested",2018,15432
"14293",5304,"South-eastern Asia",373,"Spinach","Area harvested",2018,46009
"14294",5304,"South-eastern Asia",544,"Strawberries","Area harvested",2018,138
"14295",5304,"South-eastern Asia",423,"String beans","Area harvested",2018,13907
"14296",5304,"South-eastern Asia",156,"Sugar cane","Area harvested",2018,3153492
"14297",5304,"South-eastern Asia",161,"Sugar crops nes","Area harvested",2018,102516
"14298",5304,"South-eastern Asia",267,"Sunflower seed","Area harvested",2018,288141
"14299",5304,"South-eastern Asia",122,"Sweet potatoes","Area harvested",2018,317815
"14300",5304,"South-eastern Asia",495,"Tangerines, mandarins, clementines, satsumas","Area harvested",2018,28998
"14301",5304,"South-eastern Asia",136,"Taro (cocoyam)","Area harvested",2018,38829
"14302",5304,"South-eastern Asia",667,"Tea","Area harvested",2018,329999
"14303",5304,"South-eastern Asia",826,"Tobacco, unmanufactured","Area harvested",2018,294837
"14304",5304,"South-eastern Asia",388,"Tomatoes","Area harvested",2018,78427
"14305",5304,"South-eastern Asia",692,"Vanilla","Area harvested",2018,18885
"14306",5304,"South-eastern Asia",463,"Vegetables, fresh nes","Area harvested",2018,2254429
"14307",5304,"South-eastern Asia",420,"Vegetables, leguminous nes","Area harvested",2018,542
"14308",5304,"South-eastern Asia",567,"Watermelons","Area harvested",2018,119126
"14309",5304,"South-eastern Asia",15,"Wheat","Area harvested",2018,63155
"14310",5304,"South-eastern Asia",137,"Yams","Area harvested",2018,2446
"14311",5304,"South-eastern Asia",1717,"Cereals, Total","Area harvested",2018,58189026
"14312",5304,"South-eastern Asia",1804,"Citrus Fruit, Total","Area harvested",2018,358978
"14313",5304,"South-eastern Asia",1753,"Fibre Crops Primary","Area harvested",2018,609879
"14314",5304,"South-eastern Asia",1738,"Fruit Primary","Area harvested",2018,5081779
"14315",5304,"South-eastern Asia",1731,"Oilcrops","Area harvested",2018,32637265
"14316",5304,"South-eastern Asia",1841,"Oilcrops, Cake Equivalent","Area harvested",2018,32606044
"14317",5304,"South-eastern Asia",1732,"Oilcrops, Oil Equivalent","Area harvested",2018,32637265
"14318",5304,"South-eastern Asia",1726,"Pulses, Total","Area harvested",2018,5058044
"14319",5304,"South-eastern Asia",1720,"Roots and Tubers, Total","Area harvested",2018,4094673
"14320",5304,"South-eastern Asia",1723,"Sugar Crops Primary","Area harvested",2018,3256008
"14321",5304,"South-eastern Asia",1729,"Treenuts, Total","Area harvested",2018,1079258
"14322",5304,"South-eastern Asia",1735,"Vegetables Primary","Area harvested",2018,4045390
"14323",5305,"Western Asia",221,"Almonds, with shell","Area harvested",2018,132945
"14324",5305,"Western Asia",711,"Anise, badian, fennel, coriander","Area harvested",2018,247701
"14325",5305,"Western Asia",515,"Apples","Area harvested",2018,327950
"14326",5305,"Western Asia",526,"Apricots","Area harvested",2018,164461
"14327",5305,"Western Asia",366,"Artichokes","Area harvested",2018,4181
"14328",5305,"Western Asia",367,"Asparagus","Area harvested",2018,60
"14329",5305,"Western Asia",572,"Avocados","Area harvested",2018,11694
"14330",5305,"Western Asia",486,"Bananas","Area harvested",2018,24438
"14331",5305,"Western Asia",44,"Barley","Area harvested",2018,4541287
"14332",5305,"Western Asia",176,"Beans, dry","Area harvested",2018,99531
"14333",5305,"Western Asia",414,"Beans, green","Area harvested",2018,51605
"14334",5305,"Western Asia",558,"Berries nes","Area harvested",2018,15468
"14335",5305,"Western Asia",181,"Broad beans, horse beans, dry","Area harvested",2018,28243
"14336",5305,"Western Asia",89,"Buckwheat","Area harvested",2018,107
"14337",5305,"Western Asia",358,"Cabbages and other brassicas","Area harvested",2018,55347
"14338",5305,"Western Asia",101,"Canary seed","Area harvested",2018,737
"14339",5305,"Western Asia",461,"Carobs","Area harvested",2018,2860
"14340",5305,"Western Asia",426,"Carrots and turnips","Area harvested",2018,24774
"14341",5305,"Western Asia",125,"Cassava","Area harvested",2018,NA
"14342",5305,"Western Asia",265,"Castor oil seed","Area harvested",2018,732
"14343",5305,"Western Asia",393,"Cauliflowers and broccoli","Area harvested",2018,23808
"14344",5305,"Western Asia",108,"Cereals nes","Area harvested",2018,7746
"14345",5305,"Western Asia",531,"Cherries","Area harvested",2018,124340
"14346",5305,"Western Asia",530,"Cherries, sour","Area harvested",2018,27400
"14347",5305,"Western Asia",220,"Chestnut","Area harvested",2018,39372
"14348",5305,"Western Asia",191,"Chick peas","Area harvested",2018,596657
"14349",5305,"Western Asia",459,"Chicory roots","Area harvested",2018,10
"14350",5305,"Western Asia",689,"Chillies and peppers, dry","Area harvested",2018,7407
"14351",5305,"Western Asia",401,"Chillies and peppers, green","Area harvested",2018,113317
"14352",5305,"Western Asia",656,"Coffee, green","Area harvested",2018,32984
"14353",5305,"Western Asia",195,"Cow peas, dry","Area harvested",2018,18365
"14354",5305,"Western Asia",554,"Cranberries","Area harvested",2018,628
"14355",5305,"Western Asia",397,"Cucumbers and gherkins","Area harvested",2018,88102
"14356",5305,"Western Asia",550,"Currants","Area harvested",2018,575
"14357",5305,"Western Asia",577,"Dates","Area harvested",2018,591475
"14358",5305,"Western Asia",399,"Eggplants (aubergines)","Area harvested",2018,53432
"14359",5305,"Western Asia",569,"Figs","Area harvested",2018,65250
"14360",5305,"Western Asia",512,"Fruit, citrus nes","Area harvested",2018,16912
"14361",5305,"Western Asia",619,"Fruit, fresh nes","Area harvested",2018,124988
"14362",5305,"Western Asia",542,"Fruit, pome nes","Area harvested",2018,20
"14363",5305,"Western Asia",541,"Fruit, stone nes","Area harvested",2018,7896
"14364",5305,"Western Asia",603,"Fruit, tropical fresh nes","Area harvested",2018,4003
"14365",5305,"Western Asia",406,"Garlic","Area harvested",2018,12116
"14366",5305,"Western Asia",103,"Grain, mixed","Area harvested",2018,0
"14367",5305,"Western Asia",507,"Grapefruit (inc. pomelos)","Area harvested",2018,11298
"14368",5305,"Western Asia",560,"Grapes","Area harvested",2018,613162
"14369",5305,"Western Asia",242,"Groundnuts, with shell","Area harvested",2018,58187
"14370",5305,"Western Asia",225,"Hazelnuts, with shell","Area harvested",2018,777107
"14371",5305,"Western Asia",777,"Hemp tow waste","Area harvested",2018,25
"14372",5305,"Western Asia",336,"Hempseed","Area harvested",2018,6
"14373",5305,"Western Asia",677,"Hops","Area harvested",2018,NA
"14374",5305,"Western Asia",592,"Kiwi fruit","Area harvested",2018,3196
"14375",5305,"Western Asia",407,"Leeks, other alliaceous vegetables","Area harvested",2018,9869
"14376",5305,"Western Asia",497,"Lemons and limes","Area harvested",2018,70008
"14377",5305,"Western Asia",201,"Lentils","Area harvested",2018,397563
"14378",5305,"Western Asia",372,"Lettuce and chicory","Area harvested",2018,34118
"14379",5305,"Western Asia",333,"Linseed","Area harvested",2018,666
"14380",5305,"Western Asia",210,"Lupins","Area harvested",2018,39
"14381",5305,"Western Asia",56,"Maize","Area harvested",2018,820611
"14382",5305,"Western Asia",446,"Maize, green","Area harvested",2018,3965
"14383",5305,"Western Asia",571,"Mangoes, mangosteens, guavas","Area harvested",2018,26569
"14384",5305,"Western Asia",568,"Melons, other (inc.cantaloupes)","Area harvested",2018,108216
"14385",5305,"Western Asia",79,"Millet","Area harvested",2018,94968
"14386",5305,"Western Asia",449,"Mushrooms and truffles","Area harvested",2018,NA
"14387",5305,"Western Asia",292,"Mustard seed","Area harvested",2018,0
"14388",5305,"Western Asia",234,"Nuts nes","Area harvested",2018,10786
"14389",5305,"Western Asia",75,"Oats","Area harvested",2018,116615
"14390",5305,"Western Asia",339,"Oilseeds nes","Area harvested",2018,15973
"14391",5305,"Western Asia",430,"Okra","Area harvested",2018,25868
"14392",5305,"Western Asia",260,"Olives","Area harvested",2018,1787557
"14393",5305,"Western Asia",403,"Onions, dry","Area harvested",2018,108004
"14394",5305,"Western Asia",402,"Onions, shallots, green","Area harvested",2018,18121
"14395",5305,"Western Asia",490,"Oranges","Area harvested",2018,155977
"14396",5305,"Western Asia",600,"Papayas","Area harvested",2018,1972
"14397",5305,"Western Asia",534,"Peaches and nectarines","Area harvested",2018,83027
"14398",5305,"Western Asia",521,"Pears","Area harvested",2018,45402
"14399",5305,"Western Asia",187,"Peas, dry","Area harvested",2018,24358
"14400",5305,"Western Asia",417,"Peas, green","Area harvested",2018,16000
"14401",5305,"Western Asia",687,"Pepper (piper spp.)","Area harvested",2018,NA
"14402",5305,"Western Asia",748,"Peppermint","Area harvested",2018,NA
"14403",5305,"Western Asia",587,"Persimmons","Area harvested",2018,11523
"14404",5305,"Western Asia",574,"Pineapples","Area harvested",2018,14
"14405",5305,"Western Asia",223,"Pistachios","Area harvested",2018,414623
"14406",5305,"Western Asia",536,"Plums and sloes","Area harvested",2018,41486
"14407",5305,"Western Asia",296,"Poppy seed","Area harvested",2018,45343
"14408",5305,"Western Asia",116,"Potatoes","Area harvested",2018,347735
"14409",5305,"Western Asia",211,"Pulses nes","Area harvested",2018,28801
"14410",5305,"Western Asia",394,"Pumpkins, squash and gourds","Area harvested",2018,148940
"14411",5305,"Western Asia",523,"Quinces","Area harvested",2018,12868
"14412",5305,"Western Asia",270,"Rapeseed","Area harvested",2018,37846
"14413",5305,"Western Asia",547,"Raspberries","Area harvested",2018,3706
"14414",5305,"Western Asia",27,"Rice, paddy","Area harvested",2018,129594
"14415",5305,"Western Asia",149,"Roots and tubers nes","Area harvested",2018,18
"14416",5305,"Western Asia",71,"Rye","Area harvested",2018,111661
"14417",5305,"Western Asia",280,"Safflower seed","Area harvested",2018,24714
"14418",5305,"Western Asia",328,"Seed cotton","Area harvested",2018,704215
"14419",5305,"Western Asia",289,"Sesame seed","Area harvested",2018,57115
"14420",5305,"Western Asia",83,"Sorghum","Area harvested",2018,350429
"14421",5305,"Western Asia",236,"Soybeans","Area harvested",2018,34453
"14422",5305,"Western Asia",723,"Spices nes","Area harvested",2018,55704
"14423",5305,"Western Asia",373,"Spinach","Area harvested",2018,19219
"14424",5305,"Western Asia",544,"Strawberries","Area harvested",2018,17689
"14425",5305,"Western Asia",423,"String beans","Area harvested",2018,9965
"14426",5305,"Western Asia",157,"Sugar beet","Area harvested",2018,317160
"14427",5305,"Western Asia",156,"Sugar cane","Area harvested",2018,127
"14428",5305,"Western Asia",267,"Sunflower seed","Area harvested",2018,749184
"14429",5305,"Western Asia",122,"Sweet potatoes","Area harvested",2018,3124
"14430",5305,"Western Asia",495,"Tangerines, mandarins, clementines, satsumas","Area harvested",2018,86189
"14431",5305,"Western Asia",136,"Taro (cocoyam)","Area harvested",2018,102
"14432",5305,"Western Asia",667,"Tea","Area harvested",2018,80404
"14433",5305,"Western Asia",826,"Tobacco, unmanufactured","Area harvested",2018,129680
"14434",5305,"Western Asia",388,"Tomatoes","Area harvested",2018,277460
"14435",5305,"Western Asia",97,"Triticale","Area harvested",2018,51080
"14436",5305,"Western Asia",463,"Vegetables, fresh nes","Area harvested",2018,190679
"14437",5305,"Western Asia",420,"Vegetables, leguminous nes","Area harvested",2018,23016
"14438",5305,"Western Asia",205,"Vetches","Area harvested",2018,76356
"14439",5305,"Western Asia",222,"Walnuts, with shell","Area harvested",2018,124157
"14440",5305,"Western Asia",567,"Watermelons","Area harvested",2018,185531
"14441",5305,"Western Asia",15,"Wheat","Area harvested",2018,10246102
"14442",5305,"Western Asia",1717,"Cereals, Total","Area harvested",2018,16470937
"14443",5305,"Western Asia",1804,"Citrus Fruit, Total","Area harvested",2018,340384
"14444",5305,"Western Asia",1753,"Fibre Crops Primary","Area harvested",2018,704240
"14445",5305,"Western Asia",1738,"Fruit Primary","Area harvested",2018,2988191
"14446",5305,"Western Asia",1731,"Oilcrops","Area harvested",2018,3515991
"14447",5305,"Western Asia",1841,"Oilcrops, Cake Equivalent","Area harvested",2018,1727702
"14448",5305,"Western Asia",1732,"Oilcrops, Oil Equivalent","Area harvested",2018,3515991
"14449",5305,"Western Asia",1726,"Pulses, Total","Area harvested",2018,1269913
"14450",5305,"Western Asia",1720,"Roots and Tubers, Total","Area harvested",2018,350979
"14451",5305,"Western Asia",1723,"Sugar Crops Primary","Area harvested",2018,317287
"14452",5305,"Western Asia",1729,"Treenuts, Total","Area harvested",2018,1498990
"14453",5305,"Western Asia",1735,"Vegetables Primary","Area harvested",2018,1311966
"14454",5400,"Europe",221,"Almonds, with shell","Area harvested",2018,773506
"14455",5400,"Europe",711,"Anise, badian, fennel, coriander","Area harvested",2018,25881
"14456",5400,"Europe",515,"Apples","Area harvested",2018,1011811
"14457",5400,"Europe",526,"Apricots","Area harvested",2018,102433
"14458",5400,"Europe",366,"Artichokes","Area harvested",2018,62846
"14459",5400,"Europe",367,"Asparagus","Area harvested",2018,63406
"14460",5400,"Europe",572,"Avocados","Area harvested",2018,13424
"14461",5400,"Europe",486,"Bananas","Area harvested",2018,17730
"14462",5400,"Europe",44,"Barley","Area harvested",2018,23473185
"14463",5400,"Europe",782,"Bastfibres, other","Area harvested",2018,11804
"14464",5400,"Europe",176,"Beans, dry","Area harvested",2018,206609
"14465",5400,"Europe",414,"Beans, green","Area harvested",2018,130984
"14466",5400,"Europe",558,"Berries nes","Area harvested",2018,34817
"14467",5400,"Europe",552,"Blueberries","Area harvested",2018,20616
"14468",5400,"Europe",181,"Broad beans, horse beans, dry","Area harvested",2018,635221
"14469",5400,"Europe",89,"Buckwheat","Area harvested",2018,1113546
"14470",5400,"Europe",358,"Cabbages and other brassicas","Area harvested",2018,307958
"14471",5400,"Europe",461,"Carobs","Area harvested",2018,101
"14472",5400,"Europe",426,"Carrots and turnips","Area harvested",2018,230599
"14473",5400,"Europe",265,"Castor oil seed","Area harvested",2018,60
"14474",5400,"Europe",393,"Cauliflowers and broccoli","Area harvested",2018,145626
"14475",5400,"Europe",108,"Cereals nes","Area harvested",2018,361779
"14476",5400,"Europe",531,"Cherries","Area harvested",2018,168938
"14477",5400,"Europe",530,"Cherries, sour","Area harvested",2018,149130
"14478",5400,"Europe",220,"Chestnut","Area harvested",2018,135356
"14479",5400,"Europe",191,"Chick peas","Area harvested",2018,822565
"14480",5400,"Europe",459,"Chicory roots","Area harvested",2018,287
"14481",5400,"Europe",689,"Chillies and peppers, dry","Area harvested",2018,5497
"14482",5400,"Europe",401,"Chillies and peppers, green","Area harvested",2018,100422
"14483",5400,"Europe",249,"Coconuts","Area harvested",2018,NA
"14484",5400,"Europe",195,"Cow peas, dry","Area harvested",2018,7554
"14485",5400,"Europe",554,"Cranberries","Area harvested",2018,374
"14486",5400,"Europe",397,"Cucumbers and gherkins","Area harvested",2018,155521
"14487",5400,"Europe",550,"Currants","Area harvested",2018,134119
"14488",5400,"Europe",577,"Dates","Area harvested",2018,482
"14489",5400,"Europe",399,"Eggplants (aubergines)","Area harvested",2018,28416
"14490",5400,"Europe",569,"Figs","Area harvested",2018,28101
"14491",5400,"Europe",773,"Flax fibre and tow","Area harvested",2018,218390
"14492",5400,"Europe",512,"Fruit, citrus nes","Area harvested",2018,3672
"14493",5400,"Europe",619,"Fruit, fresh nes","Area harvested",2018,11210
"14494",5400,"Europe",542,"Fruit, pome nes","Area harvested",2018,8110
"14495",5400,"Europe",541,"Fruit, stone nes","Area harvested",2018,7090
"14496",5400,"Europe",603,"Fruit, tropical fresh nes","Area harvested",2018,38980
"14497",5400,"Europe",406,"Garlic","Area harvested",2018,100670
"14498",5400,"Europe",549,"Gooseberries","Area harvested",2018,14376
"14499",5400,"Europe",103,"Grain, mixed","Area harvested",2018,1220714
"14500",5400,"Europe",507,"Grapefruit (inc. pomelos)","Area harvested",2018,3080
"14501",5400,"Europe",560,"Grapes","Area harvested",2018,3443980
"14502",5400,"Europe",225,"Hazelnuts, with shell","Area harvested",2018,116973
